,bbm_id,Name,Status,bbm_abr_2018,Conf,Pos,Age,g,Date,m,player_id,carmelo,pipm,espn,oRPM,dRPM,oPIPM,dPIPM,xORPM,xDRPM,oKPM,dKPM,bbm_abr_2019,tenure,MP,new_coach,USG,oRL,dRL,same_team,o_regress,d_regress
256,4034,Justin Jackson,Position Battle,SAC,2.0,SF,23.6,57.5,43388,1372.0,/players/j/jacksju01.html,Justin Jackson,Justin Jackson,Justin Jackson,-1.4,-0.9,-2.77,-1.0,-1.95,-0.68,-1.702,-0.844,SAC,1.0,1506.6,0.0,14.2,-1.4,-0.2,True,1.0,1.0
257,4034,Justin Jackson,Position Battle,SAC,2.0,SF,23.6,57.5,43388,1372.0,/players/j/jacksju01.html,Justin Jackson,Justin Jackson,Justin Jackson,-2.0,-1.0,-1.09,-0.14,-1.95,-0.68,-1.894,-0.8180000000000001,SAC,1.0,1506.6,0.0,14.2,-1.4,-0.2,True,1.0,1.0
258,4034,Justin Jackson,Position Battle,SAC,2.0,SF,23.6,57.5,43388,1372.0,/players/j/jacksju01.html,Justin Jackson,Justin Jackson,Justin Jackson,-2.0,-1.0,-2.77,-1.0,-1.95,-0.68,-2.062,-0.904,SAC,1.0,1506.6,0.0,14.2,-1.4,-0.2,True,1.0,1.0
259,2857,Derrick Rose,Unrestricted Free AgentNew ContractInjury Prone,MIN,3.0,PG,30.0,64.5,43386,1548.0,/players/r/rosede01.html,Derrick Rose,Derrick Rose,Derrick Rose,-0.8,-2.2,-0.83,-2.26,-0.8,-2.2,-0.5620999999999999,-1.9854,,9.0,537.0,,25.4,-0.7,-1.0,False,0.7,0.9
260,3710,Alex Abrines,Restricted Free Agent,OKC,3.0,SG,25.2,66.0,43386,1089.0,/players/a/abrinal01.html,Alex Abrines,Alex Abrines,Alex Abrines,-0.1,-1.4,-0.77,-1.29,-0.02,-1.72,-0.14300000000000002,-1.4849999999999999,OKC,2.0,1242.1,0.0,12.7,-1.1,-0.8,True,1.0,1.0
261,1787,Dwyane Wade,,MIA,2.0,PG/SG,36.7,63.5,43386,1270.0,/players/w/wadedw01.html,Dwyane Wade,Dwyane Wade,Dwyane Wade,-1.4,-0.6,-1.59,-0.44,-2.42,-0.74,-1.2074999999999998,-0.5634,,15.0,1662.6,,26.2,-0.9,-0.9,False,0.7,0.9
262,2308,J.R. Smith,,CLE,2.0,SG/SF,33.1,74.0,43389,1407.0,/players/s/smithjr01.html,JR Smith,J.R. Smith,JR Smith,-0.7,-1.4,-0.95,-1.78,-0.94,-2.63,-0.7969999999999999,-1.807,CLE,14.0,2952.0,0.0,13.8,-1.25,-0.5,True,1.0,1.0
263,5105,Royce O'Neale,,UTA,3.0,SF,25.4,68.5,43388,1140.0,/players/o/onealro01.html,Royce O'Neale,Royce O'Neale,Royce O'Neale,-1.1,1.0,-1.27,0.84,-1.3,1.66,-1.177,1.182,UTA,1.0,1409.0,0.0,14.6,-1.4,-0.2,True,1.0,1.0
264,3400,Tristan Thompson,Position Battle,CLE,3.0,PF/C,27.6,66.0,43389,1353.0,/players/t/thomptr01.html,Tristan Thompson,Tristan Thompson,Tristan Thompson,-1.3,0.1,-1.82,0.62,-2.08,0.26,-1.5859999999999999,0.2,CLE,7.0,1487.2,0.0,12.6,-1.55,0.8,True,1.0,1.0
265,5663,Omari Spellman,,ATL,3.0,PF,21.2,62.0,43389,1085.0,/players/s/spellom01.html,Omari Spellman,Omari Spellman,Omari Spellman,-1.6,0.2,-2.02,-0.1,-1.6,0.2,-1.642,0.16999999999999998,,,0.0,,,-1.4,0.3,True,1.0,1.0
266,5492,Sterling Brown,,MIL,3.0,SG/SF,23.7,58.0,43386,1061.0,/players/b/brownst02.html,Sterling Brown,Sterling Brown,Sterling Brown,-1.9,-0.2,-1.92,0.09,-2.67,0.5,-2.133,0.039,MIL,1.0,788.8,0.0,14.0,-1.25,-0.5,True,1.0,1.0
267,2313,Shaun Livingston,,GSW,4.0,PG/SG,33.1,68.5,43388,1060.5,/players/l/livinsh01.html,Shaun Livingston,Shaun Livingston,Shaun Livingston,-2.0,-0.3,-3.06,-0.94,-1.98,-0.51,-2.1,-0.42699999999999994,GSW,13.0,1482.8,0.0,16.7,-0.9,-0.9,True,1.0,1.0
268,2439,Gerald Green,Unrestricted Free AgentNew Contract,HOU,3.0,SG/SF,32.7,47.5,43386,948.0,/players/g/greenge01.html,Gerald Green,Gerald Green,Gerald Green,-0.9,-1.2,-1.2,-1.1,-0.39,-1.35,-0.777,-1.235,HOU,11.0,1202.0,0.0,22.4,-1.25,-0.5,True,1.0,1.0
269,3620,Dion Waiters,Position BattleInjury Prone,MIA,2.0,SG/SF,26.9,59.5,43386,1516.5,/players/w/waitedi01.html,Dion Waiters,Dion Waiters,Dion Waiters,-0.5,-1.0,-1.34,-0.9,-0.86,-0.43,-0.6920000000000001,-0.819,MIA,6.0,917.8,0.0,25.0,-1.25,-0.5,True,1.0,1.0
270,5467,Terrance Ferguson,,OKC,2.0,SG/SF,20.4,61.5,43386,1144.5,/players/f/fergute01.html,Terrance Ferguson,Terrance Ferguson,Terrance Ferguson,-1.2,-1.5,-1.03,-0.75,-1.29,-2.43,-1.21,-1.704,OKC,1.0,767.9,0.0,10.4,-1.25,-0.5,True,1.0,1.0
271,3918,Dante Exum,New ContractInjury Prone,UTA,2.0,PG/SG,23.3,66.0,43388,1258.0,/players/e/exumda01.html,Dante Exum,Dante Exum,Dante Exum,-0.1,-0.6,-1.49,-0.61,-0.41,-0.62,-0.33199999999999996,-0.607,UTA,3.0,349.2,0.0,23.1,-0.9,-0.9,True,1.0,1.0
272,2307,Devin Harris,New TeamUnrestricted Free AgentNew Contract,DAL,4.0,PG/SG,35.6,64.5,43385,1034.5,/players/h/harride01.html,Devin Harris,Devin Harris,Devin Harris,0.2,-0.9,-0.4,-0.22,-0.33,-0.59,-0.013300000000000011,-0.6651000000000001,,14.0,1340.0,,20.2,-0.9,-0.9,False,0.7,0.9
273,3938,Shabazz Napier,New TeamNew Contract,BKN,3.0,PG,27.3,56.5,43389,956.0,/players/n/napiesh01.html,Shabazz Napier,Shabazz Napier,Shabazz Napier,0.2,-0.6,-0.85,-0.29,0.49,-0.63,0.12739999999999999,-0.5202,POR,4.0,1567.5,0.0,19.5,-0.7,-1.0,False,0.7,0.9
274,5098,T.J. McConnell,Unrestricted Free Agent,PHI,3.0,PG,26.6,63.5,43386,840.0,/players/m/mccontj01.html,T.J. McConnell,T.J. McConnell,T.J. McConnell,-1.3,-0.1,-1.7,-0.66,-1.68,-0.65,-1.454,-0.321,PHI,3.0,1864.0,0.0,13.8,-0.7,-1.0,True,1.0,1.0
275,3713,Andre Roberson,,OKC,1.0,SG/SF,26.9,40.0,43386,1040.0,/players/r/roberan03.html,Andre Roberson,Andre Roberson,Andre Roberson,-1.5,2.4,-1.49,2.6,-2.65,3.85,-1.8439999999999999,2.8549999999999995,OKC,5.0,1037.3,0.0,8.6,-1.25,-0.5,True,1.0,1.0
276,3563,Kyle O'Quinn,New TeamUnrestricted Free AgentNew Contract,IND,3.0,PF/C,28.6,39.0,43386,566.5,/players/o/oquinky01.html,Kyle O'Quinn,Kyle O'Quinn,Kyle O'Quinn,-0.9,2.3,-0.79,1.13,-0.28,0.87,-0.49210000000000004,1.5786,NYK,6.0,1385.0,1.0,17.0,-1.55,0.8,False,0.7,0.9
277,3759,Ian Clark,Unrestricted Free AgentNew Contract,NOR,3.0,PG/SG,27.6,74.0,43388,1147.0,/players/c/clarkia01.html,Ian Clark,Ian Clark,Ian Clark,-1.0,-2.1,-2.05,-2.49,-1.38,-2.01,-1.219,-2.112,NOR,5.0,1644.4,0.0,17.2,-0.9,-0.9,True,1.0,1.0
278,3532,Michael Kidd-Gilchrist,Player Option,CHA,3.0,SF,24.9,59.5,43386,1051.0,/players/k/kiddgmi01.html,Michael Kidd-Gilchrist,Michael Kidd-Gilchrist,Michael Kidd-Gilchrist,-1.3,0.7,-1.46,1.76,-1.78,0.9,-1.022,0.7794,CHA,6.0,1851.9,1.0,16.2,-1.4,-0.2,False,0.7,0.9
279,5001,Justin Anderson,Restricted Free AgentNew Team,ATL,2.0,SF,24.9,50.0,43389,859.0,/players/a/anderju01.html,Justin Anderson,Justin Anderson,Justin Anderson,-0.9,-0.9,-1.02,-0.87,-1.61,-1.27,-0.7875000000000001,-0.9072,PHI,3.0,554.1,0.0,19.3,-1.4,-0.2,False,0.7,0.9
280,5693,Shai Gilgeous-Alexander,,LAC,3.0,PG,20.3,45.0,43388,895.0,/players/g/gilgesh01.html,Shai Gilgeous-Alexander,Shai Gilgeous-Alexander,Shai Gilgeous-Alexander,-1.1,-0.8,-0.2,-1.43,-1.1,-0.8,-1.01,-0.863,,,0.0,,,-0.7,-1.0,True,1.0,1.0
281,5021,Richaun Holmes,New TeamUnrestricted Free Agent,PHO,2.0,PF/C,25.0,45.5,43389,606.0,/players/h/holmeri01.html,Richaun Holmes,Richaun Holmes,Richaun Holmes,-0.8,0.8,-0.37,-0.43,-0.28,-0.36,-0.42069999999999996,0.29610000000000003,PHI,3.0,758.0,0.0,16.6,-1.55,0.8,False,0.7,0.9
282,5043,Kristaps Porzingis,Restricted Free Agent,NYK,2.0,PF/C,23.2,18.0,43389,504.0,/players/p/porzikr01.html,Kristaps Porzingis,Kristaps Porzingis,Kristaps Porzingis,0.0,2.3,0.5,1.7,1.18,2.86,0.40399999999999997,2.1672,NYK,3.0,1552.8,1.0,31.0,-1.55,0.8,False,1.0,0.9
283,3589,Mike Scott,New TeamUnrestricted Free AgentNew Contract,LAC,3.0,PF,30.3,64.5,43388,967.5,/players/s/scottmi01.html,Mike Scott,Mike Scott,Mike Scott,-1.1,-1.1,-0.82,-1.39,-1.42,-0.65,-0.8176000000000001,-0.8946000000000001,WAS,6.0,1530.5,0.0,20.0,-1.4,0.3,False,0.7,0.9
284,3356,Alec Burks,Unrestricted Free Agent,UTA,3.0,PG/SG,27.2,59.5,43388,1008.0,/players/b/burksal01.html,Alec Burks,Alec Burks,Alec Burks,-1.1,-1.0,-1.06,-1.34,-0.74,-1.54,-0.988,-1.1959999999999997,UTA,7.0,1180.3,0.0,22.5,-0.9,-0.9,True,1.0,1.0
285,3355,MarShon Brooks,Position BattleUnrestricted Free Agent,MEM,2.0,SG/SF,29.7,41.0,43389,738.0,/players/b/brookma01.html,,MarShon Brooks,MarShon Brooks,0.41,-1.55,-0.92,-0.72,0.41,-1.55,0.2769999999999999,-1.467,MEM,4.0,192.8,0.0,29.8,-1.25,-0.5,True,1.0,1.0
286,3695,Solomon Hill,,NOR,2.0,SG/SF,27.6,66.0,43388,1113.0,/players/h/hillso01.html,Solomon Hill,Solomon Hill,Solomon Hill,-1.4,0.5,-1.71,0.16,-2.19,0.58,-1.668,0.49,NOR,5.0,301.8,0.0,12.2,-1.25,-0.5,True,1.0,1.0
287,3109,Ekpe Udoh,Unrestricted Free Agent,UTA,3.0,PF/C,31.4,43.5,43388,466.0,/players/u/udohek01.html,Ekpe Udoh,Ekpe Udoh,Ekpe Udoh,-1.6,3.7,-2.15,1.72,-1.82,2.98,-1.721,3.2860000000000005,UTA,6.0,830.8,0.0,9.1,-1.55,0.8,True,1.0,1.0
288,3693,Isaiah Canaan,Unrestricted Free AgentNew Contract,PHO,2.0,PG,27.5,45.0,43389,842.5,/players/c/canaais01.html,Isaiah Canaan,Isaiah Canaan,Isaiah Canaan,-0.5,-1.6,-1.01,-1.11,-0.5,-1.6,-0.38569999999999993,-1.3959,,5.0,421.7,,18.9,-0.7,-1.0,False,0.7,0.9
289,3018,Omri Casspi,New TeamUnrestricted Free AgentNew Contract,MEM,3.0,SF/PF,30.7,48.5,43389,834.5,/players/c/casspom01.html,Omri Casspi,Omri Casspi,Omri Casspi,-1.4,0.3,-1.48,-0.43,-1.4,0.3,-0.9855999999999999,0.2043,GSW,9.0,742.2,0.0,16.3,-1.4,0.05,False,0.7,0.9
290,5577,Torrey Craig,New Contract,DEN,3.0,SG/SF,27.8,62.0,43386,930.0,/players/c/craigto01.html,Torrey Craig,Torrey Craig,Torrey Craig,-1.6,-0.9,-2.06,-0.63,-2.37,-1.24,-1.8769999999999998,-0.9750000000000001,DEN,1.0,629.4,0.0,11.9,-1.25,-0.5,True,1.0,1.0
291,3951,Nik Stauskas,New TeamUnrestricted Free AgentNew Contract,POR,4.0,SG/SF,25.0,72.0,43389,1043.0,/players/s/stausni01.html,Nik Stauskas,Nik Stauskas,Nik Stauskas,-0.7,-1.4,-1.07,-1.67,-1.67,-1.9,-0.7196,-1.4193,,4.0,524.7,,15.9,-1.25,-0.5,False,0.7,0.9
292,3775,Matthew Dellavedova,,MIL,4.0,PG/SG,28.1,70.0,43386,1128.0,/players/d/dellama01.html,Matthew Dellavedova,Matthew Dellavedova,Matthew Dellavedova,-1.0,-1.8,-1.78,-1.09,-0.78,-0.06,-1.012,-1.207,MIL,5.0,789.6,0.0,13.5,-0.9,-0.9,True,1.0,1.0
293,3716,Michael Carter-Williams,New TeamUnrestricted Free AgentNew Contract,HOU,3.0,PG,27.0,49.5,43386,748.5,/players/c/cartemi01.html,Michael Carter-Williams,Michael Carter-Williams,Michael Carter-Williams,-1.5,0.9,-2.25,0.25,-2.56,1.06,-1.3251,0.7947000000000001,CHA,5.0,832.4,1.0,16.6,-0.7,-1.0,False,0.7,0.9
294,3183,Lance Stephenson,New TeamUnrestricted Free AgentNew Contract,LAL,3.0,SG/SF,28.1,63.5,43389,965.5,/players/s/stephla01.html,Lance Stephenson,Lance Stephenson,Lance Stephenson,-1.0,-1.7,-1.47,-2.66,-0.38,-2.46,-0.6026999999999999,-1.8216,IND,8.0,1999.3,0.0,21.6,-1.25,-0.5,False,0.7,0.9
295,3955,Noah Vonleh,New TeamUnrestricted Free AgentNew Contract,NYK,3.0,PF,23.2,49.0,43389,788.0,/players/v/vonleno01.html,Noah Vonleh,Noah Vonleh,Noah Vonleh,-2.3,0.7,-2.24,0.81,-3.1,1.5,-1.7737999999999998,0.8558999999999999,,4.0,875.0,,14.5,-1.4,0.3,False,0.7,0.9
296,5343,Juan Hernangomez,,DEN,2.0,SF/PF,23.1,47.5,43386,694.0,/players/h/hernaju01.html,Juancho Hernangomez,Juan Hernangomez,Juan Hernangomez,-0.5,-0.7,-1.08,-0.37,-1.23,-0.76,-0.777,-0.6849999999999999,DEN,2.0,276.8,0.0,14.0,-1.4,0.05,True,1.0,1.0
297,2455,Ian Mahinmi,,WAS,3.0,C,31.9,67.5,43386,775.5,/players/m/mahinia01.html,Ian Mahinmi,Ian Mahinmi,Ian Mahinmi,-2.7,2.1,-2.47,0.86,-2.97,2.65,-2.758,2.1409999999999996,WAS,10.0,1193.7,0.0,15.6,-1.7,1.3,True,1.0,1.0
298,2129,Zaza Pachulia,New TeamUnrestricted Free AgentNew Contract,DET,4.0,C,34.7,43.0,43387,534.5,/players/p/pachuza01.html,Zaza Pachulia,Zaza Pachulia,Zaza Pachulia,-1.5,2.0,-1.49,1.06,-1.58,2.16,-1.0660999999999998,1.7586,GSW,15.0,999.5,0.0,17.0,-1.7,1.3,False,0.7,0.9
299,2280,Luol Deng,,MIN,4.0,SF/PF,33.5,49.0,43386,661.5,/players/d/denglu01.html,Luol Deng,Luol Deng,Luol Deng,-2.1,0.5,-1.32,0.57,-1.96,1.19,-1.386,0.6426,LAL,14.0,13.1,0.0,9.8,-1.4,0.05,False,0.7,0.9
300,5715,Elie Okobo,,PHO,2.0,PG,21.0,53.5,43389,856.0,/players/o/okoboel01.html,Elie Okobo,Elie Okobo,Élie Okobo,-0.9,-1.5,-0.94,-1.76,-0.9,-1.5,-0.904,-1.5259999999999998,,,0.0,,,-0.7,-1.0,True,1.0,1.0
301,5447,David Nwaba,New TeamNew Contract,CLE,2.0,SG/SF,25.8,51.0,43389,918.0,/players/n/nwabada01.html,David Nwaba,David Nwaba,David Nwaba,-1.4,-0.6,-1.51,-0.38,-1.64,-0.96,-1.0380999999999998,-0.6174,CHI,2.0,1644.1,0.0,15.6,-1.25,-0.5,False,0.7,0.9
302,5434,Ante Zizic,,CLE,3.0,C,21.8,31.0,43389,477.5,/players/z/zizican01.html,Ante Zizic,Ante Zizic,Ante Zizic,-1.2,0.4,-0.62,0.36,-0.48,-0.35,-0.9259999999999999,0.171,CLE,1.0,237.0,0.0,18.8,-1.7,1.3,True,1.0,1.0
303,3107,Greg Monroe,New TeamUnrestricted Free AgentNew Contract,TOR,2.0,PF/C,28.4,33.0,43386,478.5,/players/m/monrogr01.html,Greg Monroe,Greg Monroe,Greg Monroe,-0.3,0.9,-0.54,-0.55,-0.33,-0.45,-0.2331,0.31500000000000006,,8.0,1145.5,,22.4,-1.55,0.8,False,0.7,0.9
304,5440,Milos Teodosic,Restricted Free Agent,LAC,2.0,PG/SG,31.6,45.5,43388,775.5,/players/t/teodomi01.html,Milos Teodosic,Milos Teodosic,Milos Teodosic,-0.2,-1.2,-0.3,-0.65,-0.32,-0.79,-0.246,-1.022,LAC,1.0,1133.1,0.0,18.2,-0.9,-0.9,True,1.0,1.0
305,5030,Jarell Martin,New TeamRestricted Free Agent,ORL,2.0,PF/C,24.4,51.5,43389,721.0,/players/m/martija01.html,Jarell Martin,Jarell Martin,Jarell Martin,-2.5,0.1,-2.23,-0.09,-2.73,-0.14,-1.7793999999999996,0.008099999999999996,MEM,3.0,1660.4,0.0,17.1,-1.55,0.8,False,0.7,0.9
306,5332,DeAndre' Bembry,,ATL,2.0,SF,24.3,51.5,43389,958.5,/players/b/bembrde01.html,DeAndre' Bembry,DeAndre' Bembry,DeAndre' Bembry,-2.2,0.1,-2.27,-0.16,-2.91,-0.23,-1.694,-0.02250000000000001,ATL,2.0,455.7,1.0,18.2,-1.4,-0.2,False,0.7,0.9
307,2148,Tony Parker,New TeamNew Contract,CHA,5.0,PG,36.4,65.0,43386,975.0,/players/p/parketo01.html,Tony Parker,Tony Parker,Tony Parker,-1.6,-2.0,-1.41,-1.0,-2.49,-1.44,-1.2935999999999999,-1.5588,SAS,17.0,1136.0,0.0,20.5,-0.7,-1.0,False,0.7,0.9
308,3379,Jon Leuer,,DET,2.0,PF/C,29.4,47.5,43387,698.0,/players/l/leuerjo01.html,Jon Leuer,Jon Leuer,Jon Leuer,-1.8,0.4,-1.21,0.55,-3.07,0.91,-1.4853999999999998,0.5112000000000001,DET,7.0,136.2,1.0,16.1,-1.55,0.8,False,0.7,0.9
309,5141,Ryan Broekhoff,,DAL,2.0,SF,28.1,43.0,43385,620.5,/players/b/broekry01.html,,Ryan Broekhoff,Ryan Broekhoff,,,,,,,-1.4,-0.2,,,0.0,,,-1.4,-0.2,True,1.0,1.0
310,5489,Isaiah Hartenstein,,HOU,2.0,PF,20.4,37.0,43386,501.5,/players/h/harteis01.html,,Isaiah Hartenstein,Isaiah Hartenstein,,,,,,,-1.4,0.3,,,0.0,,,-1.4,0.3,True,1.0,1.0
311,5686,Jacob Evans,,GSW,2.0,SG,21.3,41.0,43388,547.5,/players/e/evansja02.html,Jacob Evans,Jacob Evans,Jacob Evans,-1.3,-0.6,-0.66,-0.62,-1.3,-0.6,-1.236,-0.6020000000000001,,,0.0,,,-1.1,-0.8,True,1.0,1.0
312,5368,Dragan Bender,,PHO,2.0,PF/C,20.9,57.0,43389,826.5,/players/b/bendedr01.html,Dragan Bender,Dragan Bender,Dragan Bender,-1.9,0.0,-2.09,-0.48,-2.21,-0.49,-1.4083999999999999,-0.17550000000000002,PHO,2.0,2070.8,1.0,12.7,-1.55,0.8,False,0.7,0.9
313,5026,Frank Kaminsky,Restricted Free Agent,CHA,2.0,PF/C,25.5,39.0,43386,556.0,/players/k/kaminfr01.html,Frank Kaminsky,Frank Kaminsky,Frank Kaminsky,0.4,-0.5,-0.37,-1.54,1.39,-1.18,0.434,-0.7272,CHA,3.0,1834.0,1.0,20.5,-1.55,0.8,False,0.7,0.9
314,5370,Troy Williams,Restricted Free AgentNew Contract,NOR,2.0,SG/SF,23.8,33.5,43388,558.0,/players/w/willitr02.html,Troy Williams,Troy Williams,Troy Williams,-1.6,0.1,-1.59,-0.35,-1.6,0.1,-1.1193,0.0495,,2.0,305.8,,20.1,-1.25,-0.5,False,0.7,0.9
315,5649,Maxi Kleber,Restricted Free Agent,DAL,3.0,PF,26.7,33.0,43385,447.5,/players/k/klebima01.html,Maxi Kleber,Maxi Kleber,Maxi Kleber,-1.9,0.5,-1.53,1.19,-1.9,0.5,-1.863,0.569,DAL,1.0,1208.0,0.0,13.7,-1.4,0.3,True,1.0,1.0
316,3027,Jonas Jerebko,New TeamUnrestricted Free AgentNew Contract,GSW,3.0,SF/PF,31.6,43.5,43388,540.5,/players/j/jerebjo01.html,Jonas Jerebko,Jonas Jerebko,Jonas Jerebko,-1.2,0.0,-1.32,-0.53,0.08,-0.11,-0.5795999999999999,-0.07740000000000001,UTA,8.0,1211.2,0.0,15.6,-1.4,0.05,False,0.7,0.9
317,5367,Marquese Chriss,,HOU,2.0,PF/C,21.3,41.0,43386,574.0,/players/c/chrisma01.html,Marquese Chriss,Marquese Chriss,Marquese Chriss,-1.4,0.7,-1.31,0.63,-1.94,-0.08,-1.0871,0.41309999999999997,PHO,2.0,1527.1,1.0,18.1,-1.55,0.8,False,0.7,0.9
318,1909,Vince Carter,Unrestricted Free AgentNew ContractNew Team,ATL,3.0,SG/SF,41.7,27.0,43389,457.0,/players/c/cartevi01.html,Vince Carter,Vince Carter,Vince Carter,-1.3,-0.6,-0.61,-0.06,-0.74,-0.15,-0.7440999999999999,-0.3699,SAC,20.0,1025.7,0.0,14.7,-1.25,-0.5,False,0.7,0.9
319,2002,Nene Hilario,Player Option,HOU,4.0,PF/C,36.1,39.0,43386,507.0,/players/h/hilarne01.html,Nene,Nene Hilario,Nene,-1.8,2.3,-1.34,1.14,-1.38,3.69,-1.6280000000000001,2.601,HOU,16.0,869.6,0.0,18.9,-1.55,0.8,True,1.0,1.0
320,2083,Tyson Chandler,Unrestricted Free Agent,PHO,2.0,C,36.0,32.0,43389,498.0,/players/c/chandty01.html,Tyson Chandler,Tyson Chandler,Tyson Chandler,-2.2,1.9,-1.63,0.79,-3.41,1.54,-1.7541999999999998,1.5129,PHO,17.0,1150.1,1.0,10.6,-1.7,1.3,False,0.7,0.9
321,5389,Dorian Finney-Smith,Restricted Free Agent,DAL,3.0,SF/PF,25.5,47.5,43385,712.5,/players/f/finnedo01.html,Dorian Finney-Smith,Dorian Finney-Smith,Dorian Finney-Smith,-2.0,0.0,-1.77,0.04,-2.06,0.06,-1.995,0.022,DAL,2.0,448.2,0.0,15.1,-1.4,0.05,True,1.0,1.0
322,5006,Pat Connaughton,New TeamNew Contract,MIL,3.0,SG/SF,25.8,45.0,43386,642.5,/players/c/connapa01.html,Pat Connaughton,Pat Connaughton,Pat Connaughton,-0.4,-1.3,-1.06,-0.83,-0.2,-1.27,-0.2842,-1.1196,POR,3.0,1550.4,0.0,13.4,-1.25,-0.5,False,0.7,0.9
323,5479,Wesley Iwundu,,ORL,3.0,SG/SF,23.8,41.0,43389,599.0,/players/i/iwundwe01.html,Wes Iwundu,Wesley Iwundu,Wesley Iwundu,-2.7,-0.1,-2.38,0.65,-3.77,0.4,-2.0923000000000003,0.1125,ORL,1.0,1017.7,1.0,11.6,-1.25,-0.5,False,0.7,0.9
324,5486,Dwayne Bacon,,CHA,3.0,SG,23.1,59.5,43386,833.0,/players/b/bacondw01.html,Dwayne Bacon,Dwayne Bacon,Dwayne Bacon,-2.6,-0.4,-2.26,0.03,-3.99,-0.05,-2.0881,-0.2268,CHA,1.0,712.8,1.0,13.7,-1.1,-0.8,False,0.7,0.9
325,5371,Jake Layman,Restricted Free Agent,POR,3.0,PF,24.6,55.5,43389,715.5,/players/l/laymaja01.html,,Jake Layman,Jake Layman,-2.25,-0.4,-1.5,-0.14,-2.25,-0.4,-2.175,-0.374,POR,2.0,168.1,0.0,14.6,-1.4,0.3,True,1.0,1.0
326,5351,Skal Labissiere,Position Battle,SAC,2.0,PF/C,22.6,27.0,43388,446.5,/players/l/labissk01.html,Skal Labissiere,Skal Labissiere,Skal Labissiere,-1.7,0.1,-0.98,-0.04,-1.78,-0.93,-1.6520000000000001,-0.22300000000000003,SAC,2.0,1239.4,0.0,21.1,-1.55,0.8,True,1.0,1.0
327,3540,Meyers Leonard,,POR,3.0,PF/C,26.6,37.0,43389,431.5,/players/l/leoname01.html,Meyers Leonard,Meyers Leonard,Meyers Leonard,-1.0,0.3,-1.26,-0.37,-0.64,-0.31,-0.918,0.049999999999999996,POR,6.0,261.7,0.0,16.1,-1.55,0.8,True,1.0,1.0
328,5427,Malik Beasley,,DEN,3.0,PG/SG,21.9,42.0,43386,606.0,/players/b/beaslma01.html,Malik Beasley,Malik Beasley,Malik Beasley,-0.8,-1.2,-1.66,-0.64,-1.54,-0.67,-1.1079999999999999,-0.9850000000000001,DEN,2.0,586.1,0.0,16.2,-0.9,-0.9,True,1.0,1.0
329,5044,Norman Powell,,TOR,2.0,SG/SF,25.4,43.0,43386,559.0,/players/p/powelno01.html,Norman Powell,Norman Powell,Norman Powell,-1.2,-1.0,-1.46,-0.72,-1.97,-0.96,-1.0198999999999998,-0.8639999999999999,TOR,3.0,1098.7,1.0,18.9,-1.25,-0.5,False,0.7,0.9
330,5438,Wayne Selden Jr.,Position BattleRestricted Free Agent,MEM,2.0,SG,24.0,41.0,43389,738.0,/players/s/seldewa01.html,Wayne Selden,Wayne Selden,Wayne Selden,-0.8,-1.6,-0.93,-1.36,-0.52,-1.8,-0.729,-1.6360000000000001,MEM,2.0,693.0,0.0,22.6,-1.1,-0.8,True,1.0,1.0
331,5035,Emmanuel Mudiay,Restricted Free Agent,NYK,2.0,PG,22.6,45.0,43389,634.5,/players/m/mudiaem01.html,Emmanuel Mudiay,Emmanuel Mudiay,Emmanuel Mudiay,-0.7,-2.1,-2.02,-1.73,-1.71,-3.6,-0.7945,-2.2617,,3.0,1243.3,,24.3,-0.7,-1.0,False,0.7,0.9
332,5724,Grayson Allen,,UTA,2.0,SG,23.0,41.0,43388,565.5,/players/a/allengr01.html,Grayson Allen,Grayson Allen,Grayson Allen,-0.8,-1.6,-0.27,-1.74,-0.8,-1.6,-0.747,-1.6139999999999999,,,0.0,,,-1.1,-0.8,True,1.0,1.0
333,5363,Cheick Diallo,Restricted Free Agent,NOR,2.0,PF/C,22.1,29.0,43388,323.0,/players/d/diallch01.html,Cheick Diallo,Cheick Diallo,Cheick Diallo,-1.5,0.0,-1.51,-0.99,-1.34,-1.29,-1.453,-0.486,NOR,2.0,628.0,0.0,17.4,-1.55,0.8,True,1.0,1.0
334,5272,Timothe Luwawu-Cabarrot,New Team,OKC,3.0,SG/SF,23.4,44.5,43386,696.0,/players/l/luwawti01.html,Timothe Luwawu-Cabarrot,Timothe Luwawu-Cabarrot,Timothe Luwawu-Cabarrot,-1.1,-0.9,-1.58,-0.89,-1.61,0.05,-0.9107000000000001,-0.5526,PHI,2.0,806.4,0.0,17.5,-1.25,-0.5,False,0.7,0.9
335,3725,Ben McLemore,New TeamUnrestricted Free Agent,SAC,3.0,SG,25.7,28.0,43388,488.0,/players/m/mclembe01.html,Ben McLemore,Ben McLemore,Ben McLemore,-1.6,-1.4,-1.8,-0.99,-2.44,-1.33,-1.3103999999999998,-1.2042,MEM,5.0,1089.7,0.0,19.0,-1.1,-0.8,False,0.7,0.9
336,5665,Rodions Kurucs,,BKN,3.0,SF/PF,20.7,28.5,43389,387.5,/players/k/kurucro01.html,Rodions Kurucs,Rodions Kurucs,Rodions Kurucs,-1.9,-0.5,-0.77,-0.14,-1.9,-0.5,-1.787,-0.46399999999999997,,,0.0,,,-1.4,0.05,True,1.0,1.0
